"Row","Col","Sample","Plate"
"C","8","D0710","D0652-D0747"
"D","8","D0711","D0652-D0747"
"E","8","D0712","D0652-D0747"
"F","8","D0713","D0652-D0747"
"G","8","D0714","D0652-D0747"
"H","8","D0715","D0652-D0747"
"A","9","D0716","D0652-D0747"
"B","9","D0717","D0652-D0747"
"C","9","D0718","D0652-D0747"
"D","9","D0719","D0652-D0747"
"E","9","D0720","D0652-D0747"
"F","9","D0721","D0652-D0747"
"G","9","D0722","D0652-D0747"
"H","9","D0723","D0652-D0747"
"A","10","D0724","D0652-D0747"
"B","10","D0725","D0652-D0747"
"C","10","D0726","D0652-D0747"
"D","10","D0727","D0652-D0747"
"E","10","D0728","D0652-D0747"
"F","10","D0729","D0652-D0747"
"G","10","D0730","D0652-D0747"
"H","10","D0731","D0652-D0747"
"A","11","D0732","D0652-D0747"
"B","11","D0733","D0652-D0747"
"C","11","D0734","D0652-D0747"
"D","11","D0735","D0652-D0747"
"E","11","D0736","D0652-D0747"
"F","11","D0737","D0652-D0747"
"G","11","D0738","D0652-D0747"
"H","11","D0739","D0652-D0747"
"A","12","D0740","D0652-D0747"
"B","12","D0741","D0652-D0747"
"C","12","D0742","D0652-D0747"
"D","12","D0743","D0652-D0747"
"E","12","D0744","D0652-D0747"
"F","12","D0745","D0652-D0747"
"G","12","D0746","D0652-D0747"
"H","12","D0747","D0652-D0747"
NA,"1","1","1-D0842"
"A","1","D0748","1-D0842"
"B","1","D0749","1-D0842"
"C","1","D0750","1-D0842"
"D","1","D0751","1-D0842"
"E","1","D0752","1-D0842"
"F","1","D0753","1-D0842"
"G","1","D0754","1-D0842"
NA,"2","2","1-D0842"
"A","2","D0756","1-D0842"
"B","2","D0757","1-D0842"
"C","2","D0758","1-D0842"
"D","2","D0759","1-D0842"
"E","2","D0760","1-D0842"
"F","2","D0761","1-D0842"
"G","2","D0762","1-D0842"
NA,"3","3","1-D0842"
"A","3","D0764","1-D0842"
"B","3","D0765","1-D0842"
"C","3","D0766","1-D0842"
"D","3","D0767","1-D0842"
"E","3","D0768","1-D0842"
"F","3","D0769","1-D0842"
"G","3","D0770","1-D0842"
NA,"4","4","1-D0842"
"A","4","D0772","1-D0842"
"B","4","D0773","1-D0842"
"C","4","D0774","1-D0842"
"D","4","D0775","1-D0842"
"E","4","D0776","1-D0842"
"F","4","D0777","1-D0842"
"G","4","D0778","1-D0842"
NA,"5","5","1-D0842"
"A","5","D0780","1-D0842"
"B","5","D0781","1-D0842"
"C","5","D0782","1-D0842"
"D","5","D0783","1-D0842"
"E","5","D0784","1-D0842"
"F","5","D0785","1-D0842"
"G","5","D0786","1-D0842"
NA,"6","6","1-D0842"
"A","6","D0788","1-D0842"
"B","6","D0789","1-D0842"
"C","6","D0790","1-D0842"
"D","6","D0791","1-D0842"
"E","6","D0792","1-D0842"
"F","6","D0793","1-D0842"
"G","6","D0794","1-D0842"
NA,"7","7","1-D0842"
"A","7","D0796","1-D0842"
"B","7","D0797","1-D0842"
"C","7","D0798","1-D0842"
"D","7","D0799","1-D0842"
"E","7","D0800","1-D0842"
"F","7","D0801","1-D0842"
"G","7","D0802","1-D0842"
NA,"8","8","1-D0842"
"A","8","D0804","1-D0842"
"B","8","D0805","1-D0842"
"C","8","D0806","1-D0842"
"D","8","D0807","1-D0842"
"E","8","D0808","1-D0842"
"F","8","D0809","1-D0842"
"G","8","D0810","1-D0842"
NA,"9","9","1-D0842"
"A","9","D0812","1-D0842"
"B","9","D0813","1-D0842"
"C","9","D0814","1-D0842"
"D","9","D0815","1-D0842"
"E","9","D0816","1-D0842"
"F","9","D0817","1-D0842"
"G","9","D0818","1-D0842"
NA,"10","10","1-D0842"
"A","10","D0820","1-D0842"
"B","10","D0821","1-D0842"
"C","10","D0822","1-D0842"
"D","10","D0823","1-D0842"
"E","10","D0824","1-D0842"
"F","10","D0825","1-D0842"
"G","10","D0826","1-D0842"
NA,"11","11","1-D0842"
"A","11","D0828","1-D0842"
"B","11","D0829","1-D0842"
"C","11","D0830","1-D0842"
"D","11","D0831","1-D0842"
"E","11","D0832","1-D0842"
"F","11","D0833","1-D0842"
"G","11","D0834","1-D0842"
NA,"12","12","1-D0842"
"A","12","D0836","1-D0842"
"B","12","D0837","1-D0842"
"C","12","D0838","1-D0842"
"D","12","D0839","1-D0842"
"E","12","D0840","1-D0842"
"F","12","D0841","1-D0842"
"G","12","D0842","1-D0842"
"A","1","D0844","D0844-D0939"
"B","1","D0845","D0844-D0939"
"C","1","D0846","D0844-D0939"
"D","1","D0847","D0844-D0939"
"E","1","D0848","D0844-D0939"
"F","1","D0849","D0844-D0939"
"G","1","D0850","D0844-D0939"
"H","1","D0851","D0844-D0939"
"A","2","D0852","D0844-D0939"
"B","2","D0853","D0844-D0939"
"C","2","D0854","D0844-D0939"
"D","2","D0855","D0844-D0939"
"E","2","D0856","D0844-D0939"
"F","2","D0857","D0844-D0939"
"G","2","D0858","D0844-D0939"
"H","2","D0859","D0844-D0939"
"A","3","D0860","D0844-D0939"
"B","3","D0861","D0844-D0939"
"C","3","D0862","D0844-D0939"
"D","3","D0863","D0844-D0939"
"E","3","D0864","D0844-D0939"
"F","3","D0865","D0844-D0939"
"G","3","D0866","D0844-D0939"
"H","3","D0867","D0844-D0939"
"A","4","D0868","D0844-D0939"
"B","4","D0869","D0844-D0939"
"C","4","D0870","D0844-D0939"
"D","4","D0871","D0844-D0939"
"E","4","D0872","D0844-D0939"
"F","4","D0873","D0844-D0939"
"G","4","D0874","D0844-D0939"
"H","4","D0875","D0844-D0939"
"A","5","D0876","D0844-D0939"
"B","5","D0877","D0844-D0939"
"C","5","D0878","D0844-D0939"
"D","5","D0879","D0844-D0939"
"E","5","D0880","D0844-D0939"
"F","5","D0881","D0844-D0939"
"G","5","D0882","D0844-D0939"
"H","5","D0883","D0844-D0939"
"A","6","D0884","D0844-D0939"
"B","6","D0885","D0844-D0939"
"C","6","D0886","D0844-D0939"
"D","6","D0887","D0844-D0939"
"E","6","D0888","D0844-D0939"
"F","6","D0889","D0844-D0939"
"G","6","D0890","D0844-D0939"
"H","6","D0891","D0844-D0939"
"A","7","D0892","D0844-D0939"
"B","7","D0893","D0844-D0939"
"C","7","D0894","D0844-D0939"
"D","7","D0895","D0844-D0939"
"E","7","D0896","D0844-D0939"
"F","7","D0897","D0844-D0939"
"G","7","D0898","D0844-D0939"
"H","7","D0899","D0844-D0939"
"A","8","D0900","D0844-D0939"
"B","8","D0901","D0844-D0939"
"C","8","D0902","D0844-D0939"
"D","8","D0903","D0844-D0939"
"E","8","D0904","D0844-D0939"
"F","8","D0905","D0844-D0939"
"G","8","D0906","D0844-D0939"
"H","8","D0907","D0844-D0939"
"A","9","D0908","D0844-D0939"
"B","9","D0909","D0844-D0939"
"C","9","D0910","D0844-D0939"
"D","9","D0911","D0844-D0939"
"E","9","D0912","D0844-D0939"
"F","9","D0913","D0844-D0939"
"G","9","D0914","D0844-D0939"
"H","9","D0915","D0844-D0939"
"A","10","D0916","D0844-D0939"
"B","10","D0917","D0844-D0939"
"C","10","D0918","D0844-D0939"
"D","10","D0919","D0844-D0939"
"E","10","D0920","D0844-D0939"
"F","10","D0921","D0844-D0939"
"G","10","D0922","D0844-D0939"
"H","10","D0923","D0844-D0939"
"A","11","D0924","D0844-D0939"
"B","11","D0925","D0844-D0939"
"C","11","D0926","D0844-D0939"
"D","11","D0927","D0844-D0939"
"E","11","D0928","D0844-D0939"
"F","11","D0929","D0844-D0939"
"G","11","D0930","D0844-D0939"
"H","11","D0931","D0844-D0939"
"A","12","D0932","D0844-D0939"
"B","12","D0933","D0844-D0939"
"C","12","D0934","D0844-D0939"
"D","12","D0935","D0844-D0939"
"E","12","D0936","D0844-D0939"
"F","12","D0937","D0844-D0939"
"G","12","D0938","D0844-D0939"
"H","12","D0939","D0844-D0939"
"A","1","D0940","D0940-D1035"
"B","1","D0941","D0940-D1035"
"C","1","D0942","D0940-D1035"
"D","1","D0943","D0940-D1035"
"E","1","D0944","D0940-D1035"
"F","1","D0945","D0940-D1035"
"G","1","D0946","D0940-D1035"
"H","1","D0947","D0940-D1035"
"A","2","D0948","D0940-D1035"
"B","2","D0949","D0940-D1035"
"C","2","D0950","D0940-D1035"
"D","2","D0951","D0940-D1035"
"E","2","D0952","D0940-D1035"
"F","2","D0953","D0940-D1035"
"G","2","D0954","D0940-D1035"
"H","2","D0955","D0940-D1035"
"A","3","D0956","D0940-D1035"
"B","3","D0957","D0940-D1035"
"C","3","D0958","D0940-D1035"
"D","3","D0959","D0940-D1035"
"E","3","D0960","D0940-D1035"
"F","3","D0961","D0940-D1035"
"G","3","D0962","D0940-D1035"
"H","3","D0963","D0940-D1035"
"A","4","D0964","D0940-D1035"
"B","4","D0965","D0940-D1035"
"C","4","D0966","D0940-D1035"
"D","4","D0967","D0940-D1035"
"E","4","D0968","D0940-D1035"
"F","4","D0969","D0940-D1035"
"G","4","D0970","D0940-D1035"
"H","4","D0971","D0940-D1035"
"A","5","D0972","D0940-D1035"
"B","5","D0973","D0940-D1035"
"C","5","D0974","D0940-D1035"
"D","5","D0975","D0940-D1035"
"E","5","D0976","D0940-D1035"
"F","5","D0977","D0940-D1035"
"G","5","D0978","D0940-D1035"
"H","5","D0979","D0940-D1035"
"A","6","D0980","D0940-D1035"
"B","6","D0981","D0940-D1035"
"C","6","D0982","D0940-D1035"
"D","6","D0983","D0940-D1035"
"E","6","D0984","D0940-D1035"
"F","6","D0985","D0940-D1035"
"G","6","D0986","D0940-D1035"
"H","6","D0987","D0940-D1035"
"A","7","D0988","D0940-D1035"
"B","7","D0989","D0940-D1035"
"C","7","D0990","D0940-D1035"
"D","7","D0991","D0940-D1035"
"E","7","D0992","D0940-D1035"
"F","7","D0993","D0940-D1035"
"G","7","D0994","D0940-D1035"
"H","7","D0995","D0940-D1035"
"A","8","D0996","D0940-D1035"
"B","8","D0997","D0940-D1035"
"C","8","D0998","D0940-D1035"
"D","8","D0999","D0940-D1035"
"E","8","D1000","D0940-D1035"
"F","8","D1001","D0940-D1035"
"G","8","D1002","D0940-D1035"
"H","8","D1003","D0940-D1035"
"A","9","D1004","D0940-D1035"
"B","9","D1005","D0940-D1035"
"C","9","D1006","D0940-D1035"
"D","9","D1007","D0940-D1035"
"E","9","D1008","D0940-D1035"
"F","9","D1009","D0940-D1035"
"G","9","D1010","D0940-D1035"
"H","9","D1011","D0940-D1035"
"A","10","D1012","D0940-D1035"
"B","10","D1013","D0940-D1035"
"C","10","D1014","D0940-D1035"
"D","10","D1015","D0940-D1035"
"E","10","D1016","D0940-D1035"
"F","10","D1017","D0940-D1035"
"G","10","D1018","D0940-D1035"
"H","10","D1019","D0940-D1035"
"A","11","D1020","D0940-D1035"
"B","11","D1021","D0940-D1035"
"C","11","D1022","D0940-D1035"
"D","11","D1023","D0940-D1035"
"E","11","D1024","D0940-D1035"
"F","11","D1025","D0940-D1035"
"G","11","D1026","D0940-D1035"
"H","11","D1027","D0940-D1035"
"A","12","D1028","D0940-D1035"
"B","12","D1029","D0940-D1035"
"C","12","D1030","D0940-D1035"
"D","12","D1031","D0940-D1035"
"E","12","D1032","D0940-D1035"
"F","12","D1033","D0940-D1035"
"G","12","D1034","D0940-D1035"
"H","12","D1035","D0940-D1035"
"A","1","D1036","D1036-D1131"
"B","1","D1037","D1036-D1131"
"C","1","D1038","D1036-D1131"
"D","1","D1039","D1036-D1131"
"E","1","D1040","D1036-D1131"
"F","1","D1041","D1036-D1131"
"G","1","D1042","D1036-D1131"
"H","1","D1043","D1036-D1131"
"A","2","D1044","D1036-D1131"
"B","2","D1045","D1036-D1131"
"C","2","D1046","D1036-D1131"
"D","2","D1047","D1036-D1131"
"E","2","D1048","D1036-D1131"
"F","2","D1049","D1036-D1131"
"G","2","D1050","D1036-D1131"
"H","2","D1051","D1036-D1131"
"A","3","D1052","D1036-D1131"
"B","3","D1053","D1036-D1131"
"C","3","D1054","D1036-D1131"
"D","3","D1055","D1036-D1131"
"E","3","D1056","D1036-D1131"
"F","3","D1057","D1036-D1131"
"G","3","D1058","D1036-D1131"
"H","3","D1059","D1036-D1131"
"A","4","D1060","D1036-D1131"
"B","4","D1061","D1036-D1131"
"C","4","D1062","D1036-D1131"
"D","4","D1063","D1036-D1131"
"E","4","D1064","D1036-D1131"
"F","4","D1065","D1036-D1131"
"G","4","D1066","D1036-D1131"
"H","4","D1067","D1036-D1131"
"A","5","D1068","D1036-D1131"
"B","5","D1069","D1036-D1131"
"C","5","D1070","D1036-D1131"
"D","5","D1071","D1036-D1131"
"E","5","D1072","D1036-D1131"
"F","5","D1073","D1036-D1131"
"G","5","D1074","D1036-D1131"
"H","5","D1075","D1036-D1131"
"A","6","D1076","D1036-D1131"
"B","6","D1077","D1036-D1131"
"C","6","D1078","D1036-D1131"
"D","6","D1079","D1036-D1131"
"E","6","D1080","D1036-D1131"
"F","6","D1081","D1036-D1131"
"G","6","D1082","D1036-D1131"
"H","6","D1083","D1036-D1131"
"A","7","D1084","D1036-D1131"
"B","7","D1085","D1036-D1131"
"C","7","D1086","D1036-D1131"
"D","7","D1087","D1036-D1131"
"E","7","D1088","D1036-D1131"
"F","7","D1089","D1036-D1131"
"G","7","D1090","D1036-D1131"
"H","7","D1091","D1036-D1131"
"A","8","D1092","D1036-D1131"
"B","8","D1093","D1036-D1131"
"C","8","D1094","D1036-D1131"
"D","8","D1095","D1036-D1131"
"E","8","D1096","D1036-D1131"
"F","8","D1097","D1036-D1131"
"G","8","D1098","D1036-D1131"
"H","8","D1099","D1036-D1131"
"A","9","D1100","D1036-D1131"
"B","9","D1101","D1036-D1131"
"C","9","D1102","D1036-D1131"
"D","9","D1103","D1036-D1131"
"E","9","D1104","D1036-D1131"
"F","9","D1105","D1036-D1131"
"G","9","D1106","D1036-D1131"
"H","9","D1107","D1036-D1131"
"A","10","D1108","D1036-D1131"
"B","10","D1109","D1036-D1131"
"C","10","D1110","D1036-D1131"
"D","10","D1111","D1036-D1131"
"E","10","D1112","D1036-D1131"
"F","10","D1113","D1036-D1131"
"G","10","D1114","D1036-D1131"
"H","10","D1115","D1036-D1131"
"A","11","D1116","D1036-D1131"
"B","11","D1117","D1036-D1131"
"C","11","D1118","D1036-D1131"
"D","11","D1119","D1036-D1131"
"E","11","D1120","D1036-D1131"
"F","11","D1121","D1036-D1131"
"G","11","D1122","D1036-D1131"
"H","11","D1123","D1036-D1131"
"A","12","D1124","D1036-D1131"
"B","12","D1125","D1036-D1131"
"C","12","D1126","D1036-D1131"
"D","12","D1127","D1036-D1131"
"E","12","D1128","D1036-D1131"
"F","12","D1129","D1036-D1131"
"G","12","D1130","D1036-D1131"
"H","12","D1131","D1036-D1131"
"A","1","D1132","D1132-D1227"
"B","1","D1133","D1132-D1227"
"C","1","D1134","D1132-D1227"
"D","1","D1135","D1132-D1227"
"E","1","D1136","D1132-D1227"
"F","1","D1137","D1132-D1227"
"G","1","D1138","D1132-D1227"
"H","1","D1139","D1132-D1227"
"A","2","D1140","D1132-D1227"
"B","2","D1141","D1132-D1227"
"C","2","D1142","D1132-D1227"
"D","2","D1143","D1132-D1227"
"E","2","D1144","D1132-D1227"
"F","2","D1145","D1132-D1227"
"G","2","D1146","D1132-D1227"
"H","2","D1147","D1132-D1227"
"A","3","D1148","D1132-D1227"
"B","3","D1149","D1132-D1227"
"C","3","D1150","D1132-D1227"
"D","3","D1151","D1132-D1227"
"E","3","D1152","D1132-D1227"
"F","3","D1153","D1132-D1227"
"G","3","D1154","D1132-D1227"
"H","3","D1155","D1132-D1227"
"A","4","D1156","D1132-D1227"
"B","4","D1157","D1132-D1227"
"C","4","D1158","D1132-D1227"
"D","4","D1159","D1132-D1227"
"E","4","D1160","D1132-D1227"
"F","4","D1161","D1132-D1227"
"G","4","D1162","D1132-D1227"
"H","4","D1163","D1132-D1227"
"A","5","D1164","D1132-D1227"
"B","5","D1165","D1132-D1227"
"C","5","D1166","D1132-D1227"
"D","5","D1167","D1132-D1227"
"E","5","D1168","D1132-D1227"
"F","5","D1169","D1132-D1227"
"G","5","D1170","D1132-D1227"
"H","5","D1171","D1132-D1227"
"A","6","D1172","D1132-D1227"
"B","6","D1173","D1132-D1227"
"C","6","D1174","D1132-D1227"
"D","6","D1175","D1132-D1227"
"E","6","D1176","D1132-D1227"
"F","6","D1177","D1132-D1227"
"G","6","D1178","D1132-D1227"
"H","6","D1179","D1132-D1227"
"A","7","D1180","D1132-D1227"
"B","7","D1181","D1132-D1227"
"C","7","D1182","D1132-D1227"
"D","7","D1183","D1132-D1227"
"E","7","D1184","D1132-D1227"
"F","7","D1185","D1132-D1227"
"G","7","D1186","D1132-D1227"
"H","7","D1187","D1132-D1227"
"A","8","D1188","D1132-D1227"
"B","8","D1189","D1132-D1227"
"C","8","D1190","D1132-D1227"
"D","8","D1191","D1132-D1227"
"E","8","D1192","D1132-D1227"
"F","8","D1193","D1132-D1227"
"G","8","D1194","D1132-D1227"
"H","8","D1195","D1132-D1227"
"A","9","D1196","D1132-D1227"
"B","9","D1197","D1132-D1227"
"C","9","D1198","D1132-D1227"
"D","9","D1199","D1132-D1227"
"E","9","D1200","D1132-D1227"
"F","9","D1201","D1132-D1227"
"G","9","D1202","D1132-D1227"
"H","9","D1203","D1132-D1227"
"A","10","D1204","D1132-D1227"
"B","10","D1205","D1132-D1227"
"C","10","D1206","D1132-D1227"
"D","10","D1207","D1132-D1227"
"E","10","D1208","D1132-D1227"
"F","10","D1209","D1132-D1227"
"G","10","D1210","D1132-D1227"
"H","10","D1211","D1132-D1227"
"A","11","D1212","D1132-D1227"
"B","11","D1213","D1132-D1227"
"C","11","D1214","D1132-D1227"
"D","11","D1215","D1132-D1227"
"E","11","D1216","D1132-D1227"
"F","11","D1217","D1132-D1227"
"G","11","D1218","D1132-D1227"
"H","11","D1219","D1132-D1227"
"A","12","D1220","D1132-D1227"
"B","12","D1221","D1132-D1227"
"C","12","D1222","D1132-D1227"
"D","12","D1223","D1132-D1227"
"E","12","D1224","D1132-D1227"
"F","12","D1225","D1132-D1227"
"G","12","D1226","D1132-D1227"
"H","12","D1227","D1132-D1227"
"A","1","D1228","D1228-D1323"
"B","1","D1229","D1228-D1323"
"C","1","D1230","D1228-D1323"
"D","1","D1231","D1228-D1323"
"E","1","D1232","D1228-D1323"
"F","1","D1233","D1228-D1323"
"G","1","D1234","D1228-D1323"
"H","1","D1235","D1228-D1323"
"A","2","D1236","D1228-D1323"
"B","2","D1237","D1228-D1323"
"C","2","D1238","D1228-D1323"
"D","2","D1239","D1228-D1323"
"E","2","D1240","D1228-D1323"
"F","2","D1241","D1228-D1323"
"G","2","D1242","D1228-D1323"
"H","2","D1243","D1228-D1323"
"A","3","D1244","D1228-D1323"
"B","3","D1245","D1228-D1323"
"C","3","D1246","D1228-D1323"
"D","3","D1247","D1228-D1323"
"E","3","D1248","D1228-D1323"
"F","3","D1249","D1228-D1323"
"G","3","D1250","D1228-D1323"
"H","3","D1251","D1228-D1323"
"A","4","D1252","D1228-D1323"
"B","4","D1253","D1228-D1323"
"C","4","D1254","D1228-D1323"
"D","4","D1255","D1228-D1323"
"E","4","D1256","D1228-D1323"
"F","4","D1257","D1228-D1323"
"G","4","D1258","D1228-D1323"
"H","4","D1259","D1228-D1323"
"A","5","D1260","D1228-D1323"
"B","5","D1261","D1228-D1323"
"C","5","D1262","D1228-D1323"
"D","5","D1263","D1228-D1323"
"E","5","D1264","D1228-D1323"
"F","5","D1265","D1228-D1323"
"G","5","D1266","D1228-D1323"
"H","5","D1267","D1228-D1323"
"A","6","D1268","D1228-D1323"
"B","6","D1269","D1228-D1323"
"C","6","D1270","D1228-D1323"
"D","6","D1271","D1228-D1323"
"E","6","D1272","D1228-D1323"
"F","6","D1273","D1228-D1323"
"G","6","D1274","D1228-D1323"
"H","6","D1275","D1228-D1323"
"A","7","D1276","D1228-D1323"
"B","7","D1277","D1228-D1323"
"C","7","D1278","D1228-D1323"
"D","7","D1279","D1228-D1323"
"E","7","D1280","D1228-D1323"
"F","7","D1281","D1228-D1323"
"G","7","D1282","D1228-D1323"
"H","7","D1283","D1228-D1323"
"A","8","D1284","D1228-D1323"
"B","8","D1285","D1228-D1323"
"C","8","D1286","D1228-D1323"
"D","8","D1287","D1228-D1323"
"E","8","D1288","D1228-D1323"
"F","8","D1289","D1228-D1323"
"G","8","D1290","D1228-D1323"
"H","8","D1291","D1228-D1323"
"A","9","D1292","D1228-D1323"
"B","9","D1293","D1228-D1323"
"C","9","D1294","D1228-D1323"
"D","9","D1295","D1228-D1323"
"E","9","D1296","D1228-D1323"
"F","9","D1297","D1228-D1323"
"G","9","D1298","D1228-D1323"
"H","9","D1299","D1228-D1323"
"A","10","D1300","D1228-D1323"
"B","10","D1301","D1228-D1323"
"C","10","D1302","D1228-D1323"
"D","10","D1303","D1228-D1323"
"E","10","D1304","D1228-D1323"
"F","10","D1305","D1228-D1323"
"G","10","D1306","D1228-D1323"
"H","10","D1307","D1228-D1323"
"A","11","D1308","D1228-D1323"
"B","11","D1309","D1228-D1323"
"C","11","D1310","D1228-D1323"
"D","11","D1311","D1228-D1323"
"E","11","D1312","D1228-D1323"
"F","11","D1313","D1228-D1323"
"G","11","D1314","D1228-D1323"
"H","11","D1315","D1228-D1323"
"A","12","D1316","D1228-D1323"
"B","12","D1317","D1228-D1323"
"C","12","D1318","D1228-D1323"
"D","12","D1319","D1228-D1323"
"E","12","D1320","D1228-D1323"
"F","12","D1321","D1228-D1323"
"G","12","D1322","D1228-D1323"
"H","12","D1323","D1228-D1323"
"SbfI","1","D1324","D1324-NA"
"PstI","1","D1325","D1324-NA"
"EcoRI","1","D1326","D1324-NA"
"MluCI","1","D1327","D1324-NA"
"SbfI_EcoRI","1","D1328","D1324-NA"
"SbfI_MluCI","1","D1329","D1324-NA"
"PstI_EcoRI","1","D1330","D1324-NA"
"PstI_MluCI","1","D1331","D1324-NA"
"SbfI","2","D1332","D1324-NA"
"PstI","2","D1333","D1324-NA"
"EcoRI","2","D1334","D1324-NA"
"MluCI","2","D1335","D1324-NA"
"SbfI_EcoRI","2","D1336","D1324-NA"
"SbfI_MluCI","2","D1337","D1324-NA"
"PstI_EcoRI","2","D1338","D1324-NA"
"PstI_MluCI","2","D1339","D1324-NA"
"SbfI","3","D1340","D1324-NA"
"PstI","3","D1341","D1324-NA"
"EcoRI","3","D1342","D1324-NA"
"MluCI","3","D1343","D1324-NA"
"SbfI_EcoRI","3","D1344","D1324-NA"
"SbfI_MluCI","3","D1345","D1324-NA"
"PstI_EcoRI","3","D1346","D1324-NA"
"PstI_MluCI","3","D1347","D1324-NA"
"SbfI","4","D1348","D1324-NA"
"PstI","4","D1349","D1324-NA"
"EcoRI","4",NA,"D1324-NA"
"MluCI","4","D1350","D1324-NA"
"SbfI_EcoRI","4",NA,"D1324-NA"
"SbfI_MluCI","4",NA,"D1324-NA"
"PstI_EcoRI","4",NA,"D1324-NA"
"PstI_MluCI","4","D1351","D1324-NA"
"SbfI","5",NA,"D1324-NA"
"PstI","5","D1352","D1324-NA"
"EcoRI","5",NA,"D1324-NA"
"MluCI","5","D1353","D1324-NA"
"SbfI_EcoRI","5",NA,"D1324-NA"
"SbfI_MluCI","5",NA,"D1324-NA"
"PstI_EcoRI","5",NA,"D1324-NA"
"PstI_MluCI","5","D1354","D1324-NA"
"SbfI","6",NA,"D1324-NA"
"PstI","6",NA,"D1324-NA"
"EcoRI","6",NA,"D1324-NA"
"MluCI","6",NA,"D1324-NA"
"SbfI_EcoRI","6",NA,"D1324-NA"
"SbfI_MluCI","6",NA,"D1324-NA"
"PstI_EcoRI","6",NA,"D1324-NA"
"PstI_MluCI","6",NA,"D1324-NA"
"SbfI","7",NA,"D1324-NA"
"PstI","7",NA,"D1324-NA"
"EcoRI","7",NA,"D1324-NA"
"MluCI","7",NA,"D1324-NA"
"SbfI_EcoRI","7",NA,"D1324-NA"
"SbfI_MluCI","7",NA,"D1324-NA"
"PstI_EcoRI","7",NA,"D1324-NA"
"PstI_MluCI","7",NA,"D1324-NA"
"SbfI","8",NA,"D1324-NA"
"PstI","8",NA,"D1324-NA"
"EcoRI","8",NA,"D1324-NA"
"MluCI","8",NA,"D1324-NA"
"SbfI_EcoRI","8",NA,"D1324-NA"
"SbfI_MluCI","8",NA,"D1324-NA"
"PstI_EcoRI","8",NA,"D1324-NA"
"PstI_MluCI","8",NA,"D1324-NA"
"SbfI","9",NA,"D1324-NA"
"PstI","9",NA,"D1324-NA"
"EcoRI","9",NA,"D1324-NA"
"MluCI","9",NA,"D1324-NA"
"SbfI_EcoRI","9",NA,"D1324-NA"
"SbfI_MluCI","9",NA,"D1324-NA"
"PstI_EcoRI","9",NA,"D1324-NA"
"PstI_MluCI","9",NA,"D1324-NA"
"SbfI","10",NA,"D1324-NA"
"PstI","10",NA,"D1324-NA"
"EcoRI","10",NA,"D1324-NA"
"MluCI","10",NA,"D1324-NA"
"SbfI_EcoRI","10",NA,"D1324-NA"
"SbfI_MluCI","10",NA,"D1324-NA"
"PstI_EcoRI","10",NA,"D1324-NA"
"PstI_MluCI","10",NA,"D1324-NA"
"SbfI","11",NA,"D1324-NA"
"PstI","11",NA,"D1324-NA"
"EcoRI","11",NA,"D1324-NA"
"MluCI","11",NA,"D1324-NA"
"SbfI_EcoRI","11",NA,"D1324-NA"
"SbfI_MluCI","11",NA,"D1324-NA"
"PstI_EcoRI","11",NA,"D1324-NA"
"PstI_MluCI","11",NA,"D1324-NA"
"SbfI","12",NA,"D1324-NA"
"PstI","12",NA,"D1324-NA"
"EcoRI","12",NA,"D1324-NA"
"MluCI","12",NA,"D1324-NA"
"SbfI_EcoRI","12",NA,"D1324-NA"
"SbfI_MluCI","12",NA,"D1324-NA"
"PstI_EcoRI","12",NA,"D1324-NA"
"PstI_MluCI","12",NA,"D1324-NA"
"A","1","D1355","D1355-D1450"
"B","1","D1356","D1355-D1450"
"C","1","D1357","D1355-D1450"
"D","1","D1358","D1355-D1450"
"E","1","D1359","D1355-D1450"
"F","1","D1360","D1355-D1450"
"G","1","D1361","D1355-D1450"
"H","1","D1362","D1355-D1450"
"A","2","D1363","D1355-D1450"
"B","2","D1364","D1355-D1450"
"C","2","D1365","D1355-D1450"
"D","2","D1366","D1355-D1450"
"E","2","D1367","D1355-D1450"
"F","2","D1368","D1355-D1450"
"G","2","D1369","D1355-D1450"
"H","2","D1370","D1355-D1450"
"A","3","D1371","D1355-D1450"
"B","3","D1372","D1355-D1450"
"C","3","D1373","D1355-D1450"
"D","3","D1374","D1355-D1450"
"E","3","D1375","D1355-D1450"
"F","3","D1376","D1355-D1450"
"G","3","D1377","D1355-D1450"
"H","3","D1378","D1355-D1450"
"A","4","D1379","D1355-D1450"
"B","4","D1380","D1355-D1450"
"C","4","D1381","D1355-D1450"
"D","4","D1382","D1355-D1450"
"E","4","D1383","D1355-D1450"
"F","4","D1384","D1355-D1450"
"G","4","D1385","D1355-D1450"
"H","4","D1386","D1355-D1450"
"A","5","D1387","D1355-D1450"
"B","5","D1388","D1355-D1450"
"C","5","D1389","D1355-D1450"
"D","5","D1390","D1355-D1450"
"E","5","D1391","D1355-D1450"
"F","5","D1392","D1355-D1450"
"G","5","D1393","D1355-D1450"
"H","5","D1394","D1355-D1450"
"A","6","D1395","D1355-D1450"
"B","6","D1396","D1355-D1450"
"C","6","D1397","D1355-D1450"
"D","6","D1398","D1355-D1450"
"E","6","D1399","D1355-D1450"
"F","6","D1400","D1355-D1450"
"G","6","D1401","D1355-D1450"
"H","6","D1402","D1355-D1450"
"A","7","D1403","D1355-D1450"
"B","7","D1404","D1355-D1450"
"C","7","D1405","D1355-D1450"
"D","7","D1406","D1355-D1450"
"E","7","D1407","D1355-D1450"
"F","7","D1408","D1355-D1450"
